experiment,time,CO2_ppm,A_zsat,I_zsat,P_zsat,A_zcc,I_zcc,P_zcc,A_deep_CO3,I_deep_CO3,P_deep_CO3,A_deep_DIC,I_deep_DIC,P_deep_DIC,A_deep_TA,I_deep_TA,P_deep_TA,H_DIC,H_TA,deep temperature,surface temperature,high-deep mixing (Atlantic),high-deep mixing (Indian),high-deep mixing (Pacific),thermohaline circulation:,thermohaline upwelling (Atlantic),thermohaline upwelling (Indian),high-lat PO4 export constant
HIGH PROD,70400.0,234.94862176824452,4961,3023,2224,5187,3341,2828,111.77957928375106,76.31601880896511,65.19657461731589,2210.4359957612014,2326.428823953384,2403.9234056245346,2355.9593169234895,2402.9949233456127,2453.599212742325,2116.3646855633165,2337.113735767857,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,3.6
HIGH PROD,70500.0,234.9543569708874,4961,3023,2224,5187,3341,2828,111.77963731695121,76.31611520393189,65.19613191881503,2210.4610228405254,2326.453905730102,2403.94731217538,2355.9833289484236,2403.018990780492,2453.620909410186,2116.389391889428,2337.1372869949646,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,3.6
HIGH PROD,70600.0,234.96000060282088,4961,3023,2224,5187,3341,2828,111.77971946556696,76.31621566992959,65.1967509720993,2210.4861608464753,2326.4790099390457,2403.9734591845477,2356.007487888259,2403.0430877549475,2453.647071880517,2116.414927798164,2337.1619729304566,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,3.6
HIGH PROD,70700.0,234.9655832615583,4961,3023,2224,5187,3341,2828,111.77982425121532,76.31632348817705,65.19723276318662,2210.5113733804224,2326.504143723646,2403.999310443626,2356.031756000432,2403.0672274186386,2453.672633436418,2116.440407670077,2337.186632652635,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,3.6
HIGH PROD,70800.0,234.9712487310444,4961,3023,2224,5187,3341,2828,111.77990655481493,76.31642706465419,65.19675592701839,2210.5364785667243,2326.529249359103,2404.0231329734293,2356.0558834127896,2403.0913317793106,2453.6941584325095,2116.465127791686,2337.210255363356,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,3.6
HIGH PROD,70900.0,234.97697594940095,4961,3023,2224,5187,3341,2828,111.77996536042745,76.31652270716309,65.19635607613856,2210.5615007176725,2326.554317409669,2404.0471158222163,2356.079892069152,2403.115384674745,2453.716021183428,2116.4898520880915,2337.2338380323536,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,3.6
HIGH PROD,71000.0,234.98260674516422,4961,3023,2224,5187,3341,2828,111.78005039978522,76.31662343860573,65.1970120100869,2210.586638318172,2326.5794117143273,2404.073327596842,2356.104055517442,2403.139472757902,2453.7423257858336,2116.51540381548,2337.2585567318306,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,3.6
HIGH PROD,71100.0,234.98817286293217,4961,3023,2224,5187,3341,2828,111.78016012080744,76.31673266849408,65.1975258124272,2210.6118539943286,2326.6045391442476,2404.0992340940634,2356.1283349522487,2403.1636091698824,2453.7680097110483,2116.5408995553457,2337.283252219655,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,3.6
HIGH PROD,71200.0,234.99381905478364,4961,3023,2224,5187,3341,2828,111.78024927921727,76.31683886637195,65.19707696742131,2210.6369653255488,2326.629641691406,2404.123104067095,2356.15247977016,2403.187715772649,2453.7896408745937,2116.5656365928294,2337.3069141558562,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,3.6
HIGH PROD,71300.0,234.99952503978122,4961,3023,2224,5187,3341,2828,111.78031668778783,76.31693834763547,65.19670176426831,2210.6619962654386,2326.6547096435957,2404.1471280019055,2356.1765112898847,2403.211776155882,2453.8115965219545,2116.5903791625024,2337.3305392658185,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,3.6
HIGH PROD,71400.0,235.0051332334626,4961,3023,2224,5187,3341,2828,111.7804118768505,76.31704409698189,65.19737961017555,2210.687145009195,2326.6798065720104,2404.17337570166,2356.2007024451095,2403.235876642273,2453.837983176829,2116.6159504782663,2337.3553030465173,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,3.6
HIGH PROD,71500.0,235.01067581680758,4961,3023,2224,5187,3341,2828,111.7805330834925,76.31715945236985,65.19791314804989,2210.7123739073704,2326.7049390846846,2404.1993140015215,2356.2250138072754,2403.2600299798282,2453.863740414804,2116.641466896839,2337.3800456007066,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,3.6
HIGH PROD,71600.0,235.0162978988523,4961,3023,2224,5187,3341,2828,111.78063485391525,76.31727278946211,65.19748225581178,2210.737500249707,2326.730048908065,2404.223212491725,2356.249194145221,2403.284157591964,2453.885437857877,2116.6662253630775,2337.403755944154,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,3.6
HIGH PROD,71700.0,235.02197947715416,4961,3023,2224,5187,3341,2828,111.78071579736256,76.31738031516561,65.19712350627262,2210.76254769187,2326.7551260622654,2404.2472622888654,2356.273264157231,2403.308242600485,2453.907454049282,2116.6909897839223,2337.427430208112,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,3.6
HIGH PROD,71800.0,235.02770534462408,4961,3023,2224,5187,3341,2828,111.78077702407413,76.31747976234598,65.19683177370082,2210.787540194287,2326.7801689558746,2404.2714398910434,2356.297248623439,2403.332279040876,2453.9297379564823,2116.7157852130244,2337.451107814598,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,3.6
HIGH PROD,71900.0,235.03332138292777,4961,3023,2224,5187,3341,2828,111.78086821314088,76.31758493435862,65.19758069179105,2210.812666385048,2326.80524364295,2404.2978182272623,2356.3214115727747,2403.3563572080084,2453.9564040047303,2116.741390954701,2337.475910997373,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,3.6
HIGH PROD,72000.0,235.0388621107651,4961,3023,2224,5187,3341,2828,111.78098773660115,76.31769979232295,65.19817497442128,2210.83788252298,2326.830357578285,2404.323867212851,2356.345707972101,2403.3804918805195,2453.9823990209807,2116.76692974042,2337.5006860926133,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,3.6
HIGH PROD,72100.0,235.04447464536656,4961,3023,2224,5187,3341,2828,111.78109026943115,76.31781319355403,65.19779617636011,2210.8630025854377,2326.855452679896,2404.3478594187573,2356.3698836394383,2403.4046056109705,2454.0042992063377,2116.791705172371,2337.5244286845236,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,3.6
HIGH PROD,72200.0,235.05014073175334,4961,3023,2224,5187,3341,2828,111.78117447374325,76.31792170037413,65.19748227481061,2210.8880485454606,2326.8805189071204,2404.3719886880444,2356.3939577586207,2403.4286821630735,2454.026488880245,2116.816485320959,2337.548138542258,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,3.6
HIGH PROD,72300.0,235.05584660324166,4961,3023,2224,5187,3341,2828,111.78124141735194,76.31802328673992,65.19722945722498,2210.913043538751,2326.9055545253786,2404.396233967917,2356.4179542484353,2403.452715909902,2454.0489220603345,2116.8412974924536,2337.5718565692455,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,3.6
HIGH PROD,72400.0,235.06158150556016,4961,3023,2224,5187,3341,2828,111.78129242399629,76.318116762934,65.1970275884573,2210.938001802543,2326.930560517342,2404.420576488836,2356.44188893755,2403.4767054527415,2454.07155886049,2116.8661240045626,2337.595569574243,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,3.6
HIGH PROD,72500.0,235.06719442185454,4961,3023,2224,5187,3341,2828,111.78137728204545,76.31821672955957,65.19785301718167,2210.963105843715,2326.9556038523397,2404.4470936057437,2356.46602017334,2403.5007435227453,2454.0985236358133,2116.8917509609932,2337.620405838857,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,3.6
HIGH PROD,72600.0,235.0727225657936,4961,3023,2224,5187,3341,2828,111.78149440031352,76.31832773277957,65.19851240156711,2210.988308553504,2326.980692205105,2404.4732593869744,2356.4902997878357,2403.524846262727,2454.124772122135,2116.917307603108,2337.6452176998055,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,3.6
HIGH PROD,72700.0,235.07831526609624,4961,3023,2224,5187,3341,2828,111.78159838168563,76.31843903172,65.19818954846622,2211.013422146058,2327.005767428566,2404.497350152907,2356.5144717891058,2403.548936952934,2454.1468883160514,2116.942101524929,2337.669003683735,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,3.6
HIGH PROD,72800.0,235.08395602229706,4961,3023,2224,5187,3341,2828,111.78168769935579,76.3185474312065,65.19792420409459,2211.038467638867,2327.0308192972443,2404.5215629997147,2356.538554110493,2403.5729996530736,2454.169263168873,2116.9669027384316,2337.6927643161034,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,3.6
HIGH PROD,72900.0,235.08963255438402,4961,3023,2224,5187,3341,2828,111.78176313746027,76.3186510168265,65.19771357883538,2211.06346752322,2327.0558458162736,2404.54587965334,2356.562569584375,2403.5970287065616,2454.191856316604,2116.9917390215587,2337.716540002569,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,3.6
HIGH PROD,73000.0,235.09533525836085,4961,3023,2224,5187,3341,2828,111.78182566908067,76.31874860306861,65.19754880045672,2211.0884355073454,2327.0808476586367,2404.570283684907,2356.5865329487656,2403.6210224274882,2454.2146325802933,2117.016592576985,2337.7403164459947,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,3.6
HIGH PROD,73100.0,235.10105624532795,4961,3023,2224,5187,3341,2828,111.78187647118837,76.3188395794133,65.197422290709,2211.1133796181607,2327.105826535356,2404.5947605812603,2356.610453852951,2403.64498124971,2454.237561623328,2117.0414510523033,2337.764085041986,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,3.6
HIGH PROD,73200.0,235.10678909956724,4961,3023,2224,5187,3341,2828,111.78191694593981,76.31892380365672,65.19732768937023,2211.138304823793,2327.130784534698,2404.6192978236722,2356.634339399467,2403.6689068877977,2454.2606176660897,2117.066308443515,2337.78784375768,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,3.6
HIGH PROD,73300.0,235.11238648407715,4961,3023,2224,5187,3341,2828,111.78199689251365,76.31901663854597,65.19824448737097,2211.16338855934,2327.155788764927,2404.645978598413,2356.658443112725,2403.6928937060156,2454.2879376029164,2117.0919608387,2337.8127300526885,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,3.6
HIGH PROD,73400.0,235.11788869327074,4961,3023,2224,5187,3341,2828,111.7821145972309,76.31912314848687,65.19898224770789,2211.188581040168,2327.180846654874,2404.6722822994047,2356.682714044151,2403.7169586280975,2454.3144882560855,2117.11754339766,2337.83760080925,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,3.6
HIGH PROD,73500.0,235.123447658736,4961,3023,2224,5187,3341,2828,111.78222438640819,76.31923290058236,65.19872704310866,2211.2136929928965,2327.205899654823,2404.6964898859515,2356.706894314603,2403.741025153964,2454.336863108109,2117.142366489578,2337.8614558714557,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,3.6
HIGH PROD,73600.0,235.12904898842655,4961,3023,2224,5187,3341,2828,111.78232432211838,76.3193428290603,65.1985204589056,2211.238744470379,2327.2309370642392,2404.7208023637577,2356.7310002554354,2403.765077145385,2454.3594610252076,2117.167201037452,2337.8852951859067,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,3.6
HIGH PROD,73700.0,235.13468200971852,4961,3023,2224,5187,3341,2828,111.78241469089168,76.31945100480759,65.19836141608633,2211.263757194278,2327.2559563697337,2404.745204775836,2356.755053123161,2403.7891084204266,2454.3822483195213,2117.19207474911,2337.9091576761007,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,3.6
HIGH PROD,73800.0,235.14033837295358,4961,3023,2224,5187,3341,2828,111.78249592313398,76.31955611828681,65.19824234438755,2211.2887441237763,2327.280957680768,2404.7696834359363,2356.7790660295423,2403.813116510617,2454.4051953315675,2117.216969151999,2337.933027237907,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,3.6
HIGH PROD,73900.0,235.1460111456377,4961,3023,2224,5187,3341,2828,111.78256864371835,76.31965735676079,65.19815676309716,2211.3137125149206,2327.305942104549,2404.794226074394,2356.8030469616606,2403.8371008753315,2454.4282762523376,2117.241871044573,2337.95689347575,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,3.6
HIGH PROD,74000.0,235.1516946335541,4961,3024,2224,5187,3341,2828,111.78263372021289,76.31975432494534,65.1980992100847,2211.338666547436,2327.3309110945265,2404.818821988983,2356.827001372757,2403.8610621253374,2454.4514689878424,2117.2667735715213,2337.980752753795,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,3.6
HIGH PROD,74100.0,235.15738427598095,4961,3024,2224,5187,3341,2828,111.78269222944213,76.31984697141822,65.19806511492101,2211.363608918044,2327.3558662046767,2404.8434620458415,2356.850933648345,2403.8850016437464,2454.474754881921,2117.291674109923,2338.0046056275223,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,3.6
HIGH PROD,74200.0,235.16307650530948,4961,3024,2224,5187,3341,2828,111.78274538522723,76.31993551608187,65.19805067710507,2211.38854170044,2327.3808090152497,2404.8681385805626,2356.874847806825,2403.9089213723164,2454.498118355915,2117.3165724986256,2338.028454798469,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,3.6
HIGH PROD,74300.0,235.16876858468058,4961,3024,2224,5187,3341,2828,111.78279445913459,76.32002038036929,65.19805275438705,2211.413466753379,2327.405741117632,2404.892845247606,2356.8987477573532,2403.932823659901,2454.521546520004,2117.3414698253787,2338.052303783921,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,3.6
HIGH PROD,74400.0,235.1744584493501,4961,3024,2224,5187,3341,2828,111.7828407128377,76.32010212429208,65.1980687595842,2211.4383858743645,2327.430664109215,2404.917576850487,2356.922637331671,2403.956711132351,2454.5450287912495,2117.366367667962,2338.0761561379345,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,3.6
HIGH PROD,74500.0,235.18014456577276,4961,3024,2224,5187,3341,2828,111.78288534474308,76.32018139068148,65.19809657342024,2211.463300825023,2327.4555795815454,2404.942329172805,2356.946520220885,2403.980586572495,2454.5685565387626,2117.3912676593245,2338.10001504714,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,3.6
HIGH PROD,74600.0,235.18582581298298,4961,3024,2224,5187,3341,2828,111.78292945422793,76.3202588592327,65.19813446823244,2211.488213302437,2327.4804890998757,2404.967098820908,2356.970399889178,2404.0044528108606,2454.592122765384,2117.4161712650066,2338.123883161729,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,3.6
HIGH PROD,74700.0,235.1913591058557,4961,3024,2224,5187,3341,2828,111.78302224006327,76.3203503416536,65.1991657769769,2211.513298859572,2327.5054590829996,2404.9939768026215,2356.9945270477892,2404.0284044347086,2454.619880236713,2117.441877673119,2338.148898088157,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,3.6
HIGH PROD,74800.0,235.19678817832278,4961,3024,2224,5187,3341,2828,111.78316117825234,76.32046104732889,65.20000332143515,2211.5385063240847,2327.530496160138,2405.0204492534217,2357.0188480698284,2404.052457889819,2454.64680936448,2117.4675224292687,2338.1739145140086,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,3.6
HIGH PROD,74900.0,235.2022676363871,4961,3024,2224,5187,3341,2828,111.78329965819512,76.3205804486387,65.19983602508833,2211.5636451417113,2327.5555408863725,2405.044802741111,2357.043102278491,2404.0765356333145,2454.669514910557,2117.492415004957,2338.1979290576733,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,3.6
HIGH PROD,75000.0,235.20778509342725,4961,3024,2224,5187,3341,2828,111.78343474238041,76.32070520317735,65.1997076598011,2211.5887340430054,2327.5805815747067,2405.0692427830572,2357.0673030572034,2404.1006200383767,2454.6924048210617,2117.5173248523197,2338.2219381788327,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,3.6
HIGH PROD,75100.0,235.2133314312834,4961,3024,2224,5187,3341,2828,111.78356572088772,76.32083298086073,65.19961887882705,2211.61379334734,2327.6056146392034,2405.093758145498,2357.0914686560654,2404.124703110333,2454.715452936169,2117.542277989967,2338.245977584722,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,3.6
HIGH PROD,75200.0,235.21889945714017,4961,3024,2224,5187,3341,2828,111.78369207494596,76.32096199378192,65.1995636395762,2211.6388345862338,2327.6306390577133,2405.118338146969,2357.1156092322594,2404.1487803595687,2454.7386357093505,2117.56725442666,2338.2700284025796,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,3.6
HIGH PROD,75300.0,235.22448309846058,4961,3024,2224,5187,3341,2828,111.7838135554757,76.32109091226121,65.19953667414786,2211.663863613333,2327.6556547765076,2405.142972918922,2357.1397299686396,2404.17284912095,2454.7619322583255,2117.592239649062,2338.2940779719406,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,3.6
HIGH PROD,75400.0,235.23007729385887,4961,3024,2224,5187,3341,2828,111.78393024671895,76.3212188155816,65.1995334998123,2211.688883280382,2327.680662091095,2405.167653660682,2357.163833737413,2404.1969078673133,2454.7853244328426,2117.617225740854,2338.3181208765345,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,3.6
HIGH PROD,75500.0,235.2356779428698,4961,3024,2224,5187,3341,2828,111.78404253875371,76.32134514059697,65.19955033333883,2211.7138950669673,2327.70566143069,2405.192372730544,2357.1879226109277,2404.220955902772,2454.8087967121232,2117.642209259578,2338.3421563195484,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,3.6
HIGH PROD,75600.0,235.24128180784493,4961,3024,2224,5187,3341,2828,111.78415105451019,76.32146962459204,65.1995840037688,2211.738899962556,2327.7306533092346,2405.217123623723,2357.2119985820846,2404.2449932033246,2454.8323359929486,2117.6671894366023,2338.3661860089073,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,3.6
HIGH PROD,75700.0,235.24688638434068,4961,3024,2224,5187,3341,2828,111.78425656576188,76.32159224548056,65.19963186910738,2211.7638988839294,2327.7556383293436,2405.2419008864704,2357.236063822561,2404.269020302692,2454.8559313258615,2117.6921669279836,2338.3902127575598,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,3.6
HIGH PROD,75800.0,235.2524897670974,4961,3024,2224,5187,3341,2828,111.78435991656742,76.32171316354403,65.19969173968335,2211.7888928285024,2327.7806171898687,2405.266700000372,2357.2601207012267,2404.2930381847295,2454.879573637735,2117.717143020367,2338.414239641734,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,3.6
HIGH PROD,75900.0,235.25809052789197,4961,3024,2224,5187,3341,2828,111.78446196187888,76.32183266815994,65.19976180937067,2211.8138828923675,2327.8055906808418,2405.291517258038,2357.2841716987523,2404.317048173711,2454.9032554633995,2117.742119163824,2338.4382695431323,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,3.6
HIGH PROD,76000.0,235.26368761169152,4961,3024,2224,5187,3341,2828,111.78456352289172,76.32195113169021,65.19984059492572,2211.8388702298903,2327.830559664776,2405.3163496423062,2357.3082192943816,2404.3410518257715,2454.9269706983873,2117.7670967217314,2338.462304935887,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,3.6
HIGH PROD,76100.0,235.26928025185805,4961,3024,2224,5187,3341,2828,111.78466535763707,76.32206897148865,65.19992688316378,2211.8638559970414,2327.8555250489558,2405.341194715216,2357.3322658626903,2404.3650508277833,2454.9507143780843,2117.7920768558347,2338.4863478191132,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,3.6
HIGH PROD,76200.0,235.27486790257294,4961,3024,2224,5187,3341,2828,111.78476814407395,76.3221866200522,65.20001968541895,2211.8888412992524,2327.8804877543207,2405.3660505193884,2357.356313595556,2404.389046909037,2454.9744824845993,2117.817060490269,2338.5103997293386,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,3.6
HIGH PROD,76300.0,235.2804501850913,4961,3024,2224,5187,3341,2828,111.78487247281303,76.32230450271399,65.20011819878636,2211.91382715218,2327.905448685561,2405.3909154924395,2357.3803644522936,2404.413041768874,2454.998271780431,2117.842048318662,2338.5344617916567,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,3.6
HIGH PROD,76400.0,235.2860268484816,4962,3024,2224,5187,3341,2828,111.78497884620361,76.32242302190977,65.20022177252942,2211.938814456523,2327.930408705261,2405.4157883937114,2357.4044201349384,2404.43703702126,2455.022079666773,2117.867040829347,2338.5585347852248,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,3.6
